id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
2023-355331;2023-01-19;1;Vente;232000.00;23;;"RUE TABLES CLAUDIENNES";6880;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0039;;;1;;19;50.03;;;;;;;2;3;Dépendance;;0;;;;;;4.8313810;45.7710100;000AK
2023-355352;2023-01-13;1;Vente;325000.00;5;;"RUE ORNANO";5155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0048;;;23;;7;56.67;;;;;;;2;3;Dépendance;;0;;;;;;4.8259260;45.7720590;000AE
2023-355352;2023-01-13;1;Vente;325000.00;5;;"RUE ORNANO";5155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0048;;;23;;7;56.67;;;;;;;2;2;Appartement;59.00;2;;;;;;4.8259260;45.7720590;000AE
2023-355386;2023-01-13;1;Vente;638000.00;21;;"RUE D'ALGERIE";0160;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0045;;;30;111.15;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";62.00;0;;;;;;4.8323810;45.7678680;000AT
2023-355409;2023-01-20;1;Vente;385000.00;41;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0042;;;40;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8252310;45.7721540;000AE
2023-355409;2023-01-20;1;Vente;385000.00;41;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0042;;;51;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8252310;45.7721540;000AE
2023-355409;2023-01-20;1;Vente;385000.00;41;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0042;;;51;;;;;;;;;;1;2;Appartement;64.00;3;;;;;;4.8252310;45.7721540;000AE
2023-355415;2023-01-09;1;Vente;162000.00;11;;"RUE POUTEAU";5680;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0085;;;48;;;;;;;;;;1;2;Appartement;18.00;1;;;;;;4.8333500;45.7716860;000AO
2023-355432;2023-01-20;1;Vente;444016.00;18;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0171;;;35;57.41;;;;;;;;;1;2;Appartement;69.00;2;;;;;;4.8339890;45.7712880;000AO
2023-355488;2023-01-12;1;Vente;243000.00;24;;"RUE LANTERNE";4140;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0009;;;49;41.87;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8316030;45.7656840;000AV
2023-355488;2023-01-12;1;Vente;243000.00;24;;"RUE LANTERNE";4140;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0009;;;49;41.87;;;;;;;;;1;2;Appartement;35.00;2;;;;;;4.8316030;45.7656840;000AV
2023-355491;2023-01-26;1;Vente;390000.00;5;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AC0009;;;17;82.44;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8222920;45.7727850;000AC
2023-355491;2023-01-26;1;Vente;390000.00;5;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AC0009;;;17;82.44;;;;;;;;;1;2;Appartement;80.00;3;;;;;;4.8222920;45.7727850;000AC
2023-355498;2023-01-23;1;Vente;275370.00;57;;"RUE TABLES CLAUDIENNES";6880;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0133;;;18;43.17;;;;;;;;;1;2;Appartement;47.00;2;;;;;;4.8347260;45.7712390;000AO
2023-355499;2023-01-25;1;Vente;222500.00;5;;"RUE PUITS GAILLOT";5855;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0008;;;113;32.24;;;;;;;;;1;2;Appartement;33.00;1;;;;;;4.8347260;45.7679880;000AS
2023-355555;2023-01-05;1;Vente;65000.00;3;;"RUE ST-BENOIT";6260;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0281;;;103;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8254670;45.7687280;000AI
2023-355614;2023-01-12;1;Vente;450000.00;15;B;"RUE RENE LEYNAUD";5990;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0056;;;50;;;;;;;;;;1;2;Appartement;56.00;2;;;;;;4.8326360;45.7700490;000AP
2023-355614;2023-01-12;1;Vente;450000.00;15;B;"RUE RENE LEYNAUD";5990;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0056;;;49;;;;;;;;;;1;2;Appartement;39.00;2;;;;;;4.8326360;45.7700490;000AP
2023-355673;2023-01-09;1;Vente;192000.00;4;;"RUE DESIREE";2165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0009;;;113;32.24;;;;;;;;;1;2;Appartement;32.00;1;;;;;;4.8348460;45.7681950;000AS
2023-355695;2023-01-16;1;Vente;479600.00;2;;"PL CROIX-PAQUET";2000;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0166;;;15;80.03;;;;;;;;;1;2;Appartement;94.00;5;;;;;;4.8362210;45.7696580;000AR
2023-355695;2023-01-16;1;Vente;479600.00;2;;"PL CROIX-PAQUET";2000;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0166;;;15;80.03;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8362210;45.7696580;000AR
2023-355754;2023-01-24;1;Vente;705000.00;8;;"RUE LANTERNE";4140;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0113;;;19;110.54;23;;;;;;;;2;2;Appartement;120.00;2;;;;;;4.8314670;45.7667150;000AT
2023-355754;2023-01-24;1;Vente;705000.00;8;;"RUE LANTERNE";4140;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0113;;;19;110.54;23;;;;;;;;2;3;Dépendance;;0;;;;;;4.8314670;45.7667150;000AT
2023-355755;2023-01-16;1;Vente;615000.00;11;A;"RUE STE-CATHERINE";6610;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0143;;;4;;;;;;;;;;1;2;Appartement;170.00;3;;;;;;4.8331870;45.7682920;000AP
2023-355954;2023-01-26;1;Vente;636600.00;8;;"RUE JOSEPH SERLIN";3920;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0107;;;111;122.00;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";128.00;0;;;;;;4.8353230;45.7672270;000AS
2023-355973;2023-01-25;1;Vente;296100.00;2;;"RUE BODIN";0940;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0036;;;11;;24;42.13;;;;;;;2;3;Dépendance;;0;;;;;;4.8358340;45.7740110;000AM
2023-355973;2023-01-25;1;Vente;296100.00;2;;"RUE BODIN";0940;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0036;;;23;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8358340;45.7740110;000AM
2023-355973;2023-01-25;1;Vente;296100.00;2;;"RUE BODIN";0940;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0036;;;11;;24;42.13;;;;;;;2;2;Appartement;46.00;1;;;;;;4.8358340;45.7740110;000AM
2023-355976;2023-01-31;1;Vente;727000.00;10;;"QUAI DE LA PECHERIE";5325;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0005;;;22;109.41;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8314120;45.7656440;000AV
2023-355976;2023-01-31;1;Vente;727000.00;10;;"QUAI DE LA PECHERIE";5325;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0005;;;22;109.41;;;;;;;;;1;2;Appartement;105.00;4;;;;;;4.8314120;45.7656440;000AV
2023-355976;2023-01-31;1;Vente;727000.00;10;;"QUAI DE LA PECHERIE";5325;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0005;;;22;109.41;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8314120;45.7656440;000AV
2023-355988;2023-01-31;1;Vente;197000.00;8;;"RUE DU BON-PASTEUR";0980;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0009;;;20;;;;;;;;;;1;2;Appartement;73.00;3;;;;;;4.8276750;45.7720280;000AK
2023-355988;2023-01-31;1;Vente;197000.00;8;;"RUE DU BON-PASTEUR";0980;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0009;;;12;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8276750;45.7720280;000AK
2023-356042;2023-01-25;1;Vente;184900.00;9;;"RUE MAGNEVAL";4430;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0049;;;13;;48;;;;;;;;2;2;Appartement;29.00;1;;;;;;4.8359610;45.7730310;000AM
2023-356042;2023-01-25;1;Vente;184900.00;9;;"RUE MAGNEVAL";4430;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0049;;;13;;48;;;;;;;;2;3;Dépendance;;0;;;;;;4.8359610;45.7730310;000AM
2023-356086;2023-02-02;1;Vente;207040.00;6;;"GR GDE RUE DES FEUILLANTS";2745;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0176;;;25;;61;;;;;;;;2;3;Dépendance;;0;;;;;;4.8369430;45.7698490;000AR
2023-356086;2023-02-02;1;Vente;207040.00;6;;"GR GDE RUE DES FEUILLANTS";2745;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0176;;;25;;61;;;;;;;;2;2;Appartement;35.00;1;;;;;;4.8369430;45.7698490;000AR
2023-356103;2023-01-18;1;Vente;126000.00;9;;"RUE PIERRE BLANC";5460;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0024;;;24;;34;;;;;;;;2;3;Dépendance;;0;;;;;;4.8272100;45.7708210;000AH
2023-356103;2023-01-18;1;Vente;126000.00;9;;"RUE PIERRE BLANC";5460;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0024;;;51;;;;;;;;;;1;2;Appartement;20.00;1;;;;;;4.8272100;45.7708210;000AH
2023-356103;2023-01-18;1;Vente;126000.00;9;;"RUE PIERRE BLANC";5460;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0024;;;24;;34;;;;;;;;2;2;Appartement;35.00;1;;;;;;4.8272100;45.7708210;000AH
2023-356103;2023-01-18;1;Vente;126000.00;9;;"RUE PIERRE BLANC";5460;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0024;;;51;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8272100;45.7708210;000AH
2023-356103;2023-01-18;1;Vente;126000.00;9;;"RUE PIERRE BLANC";5460;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0024;;;51;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8272100;45.7708210;000AH
2023-356127;2023-02-09;1;Vente;345000.00;4;;"RUE CHAVANNE";1585;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0018;;;7;64.64;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";58.00;0;;;;;;4.8322310;45.7654540;000AV
2023-356136;2023-01-19;1;Vente;307660.00;19;;"RUE PDT EDOUARD HERRIOT";5720;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0091;;;2;;27;;;;;;;;2;3;Dépendance;;0;;;;;;4.8345700;45.7655730;000AV
2023-356136;2023-01-19;1;Vente;307660.00;19;;"RUE PDT EDOUARD HERRIOT";5720;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0091;;;2;;27;;;;;;;;2;2;Appartement;56.00;2;;;;;;4.8345700;45.7655730;000AV
2023-356154;2023-01-19;1;Vente;425000.00;61;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0005;;;15;108.47;35;;;;;;;;2;2;Appartement;80.00;3;;;;;;4.8299370;45.7671840;000AT
2023-356200;2023-01-27;1;Vente;231000.00;3;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0046;;;11;41.47;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8314040;45.7703180;000AK
2023-356200;2023-01-27;1;Vente;231000.00;3;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0046;;;11;41.47;;;;;;;;;1;2;Appartement;40.00;2;;;;;;4.8314040;45.7703180;000AK
2023-356208;2023-02-09;1;Vente;125500.00;19;;"CRS GENERAL GIRAUD";3130;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0188;;;9;17.88;;;;;;;;;1;2;Appartement;24.00;1;;;;;;4.8174470;45.7692890;000AB
2023-356223;2023-01-31;1;Vente;130000.00;29;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0078;;;8;26.38;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8344930;45.7717340;000AO
2023-356223;2023-01-31;1;Vente;130000.00;29;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0078;;;8;26.38;;;;;;;;;1;2;Appartement;40.00;1;;;;;;4.8344930;45.7717340;000AO
2023-356225;2023-02-10;1;Vente;437000.00;26;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0099;;;148;;149;;;;;;;;2;2;Appartement;61.00;3;;;;;;4.8353750;45.7714020;000AO
2023-356261;2023-02-07;1;Vente;450000.00;17;;"RUE LANTERNE";4140;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0094;;;3;84.08;;;;;;;;;1;2;Appartement;90.00;4;;;;;;4.8320980;45.7662980;000AT
2023-356394;2023-01-27;1;Vente;336000.00;15;;"RUE ALSACE LORRAINE";0190;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0039;;;10;;39;68.73;40;;;;;;3;3;Dépendance;;0;;;;;;4.8370270;45.7710470;000AN
2023-356394;2023-01-27;1;Vente;336000.00;15;;"RUE ALSACE LORRAINE";0190;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0039;;;10;;39;68.73;40;;;;;;3;2;Appartement;70.00;3;;;;;;4.8370270;45.7710470;000AN
2023-356406;2023-02-03;1;Vente;389000.00;20;;"RUE JOSEPH SERLIN";3920;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0027;;;182;;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";156.00;0;;;;;;4.8371820;45.7673850;000AS
2023-356410;2023-02-03;1;Vente;210000.00;20;;"RUE JOSEPH SERLIN";3920;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0027;;;182;56.20;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";156.00;0;;;;;;4.8371820;45.7673850;000AS
2023-356495;2023-02-16;1;Vente;229100.00;6;;"RUE DESIREE";2165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0010;;;27;35.20;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8351130;45.7683130;000AS
2023-356495;2023-02-16;1;Vente;229100.00;6;;"RUE DESIREE";2165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0010;;;27;35.20;;;;;;;;;1;2;Appartement;41.00;2;;;;;;4.8351130;45.7683130;000AS
2023-356524;2023-01-27;1;Vente;140000.00;27;;"RUE SGT BLANDAN";6735;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0179;;;15;35.00;;;;;;;;;1;2;Appartement;34.00;1;;;;;;4.8313730;45.7689810;000AP
2023-356552;2023-01-30;1;Vente;813078.00;16;;"RUE DE L ANNONCIADE";0295;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0039;;;20;83.26;21;24.54;33;;;;;;3;2;Appartement;85.00;4;;;;;;4.8276530;45.7693990;000AI
2023-356552;2023-01-30;1;Vente;813078.00;16;;"RUE DE L ANNONCIADE";0295;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0039;;;20;83.26;21;24.54;33;;;;;;3;3;Dépendance;;0;;;;;;4.8276530;45.7693990;000AI
2023-356611;2023-02-07;1;Vente;640000.00;9;;"RUE DU GARET";3025;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0032;;;1;;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";95.00;0;;;;;;4.8371880;45.7671000;000AS
2023-356611;2023-02-07;1;Vente;640000.00;9;;"RUE DU GARET";3025;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0032;;;3;;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";103.00;0;;;;;;4.8371880;45.7671000;000AS
2023-356623;2023-02-13;1;Vente;334000.00;14;;"RUE DE FLESSELLES";2785;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0078;;;1;56.11;24;;;;;;;;2;2;Appartement;53.00;2;;;;;;4.8262390;45.7710420;000AH
2023-356691;2023-02-20;1;Vente;590000.00;16;B;"RUE PIERRE BLANC";5460;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0051;;;15;91.51;8;;;;;;;;2;3;Dépendance;;0;;;;;;4.8280010;45.7706770;000AH
2023-356691;2023-02-20;1;Vente;590000.00;16;B;"RUE PIERRE BLANC";5460;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0051;;;16;;7;;;;;;;;2;3;Dépendance;;0;;;;;;4.8280010;45.7706770;000AH
2023-356691;2023-02-20;1;Vente;590000.00;16;B;"RUE PIERRE BLANC";5460;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0051;;;15;91.51;8;;;;;;;;2;2;Appartement;51.00;2;;;;;;4.8280010;45.7706770;000AH
2023-356691;2023-02-20;1;Vente;590000.00;16;B;"RUE PIERRE BLANC";5460;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0051;;;16;;7;;;;;;;;2;2;Appartement;38.00;2;;;;;;4.8280010;45.7706770;000AH
2023-356738;2023-02-03;1;Vente;470000.00;2;;"RUE DE THOU";7005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0113;;;25;101.62;;;;;;;;;1;2;Appartement;103.00;2;;;;;;4.8366350;45.7698170;000AR
2023-356748;2023-01-31;1;Vente;124700.00;9;;"RUE RIVET";6050;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0028;;;25;;6;24.65;;;;;;;2;2;Appartement;27.00;1;;;;;;4.8254010;45.7699470;000AD
2023-356748;2023-01-31;1;Vente;124700.00;9;;"RUE RIVET";6050;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0028;;;25;;6;24.65;;;;;;;2;3;Dépendance;;0;;;;;;4.8254010;45.7699470;000AD
2023-356769;2023-01-26;1;Vente;113550.00;8;;"PL COLBERT";1780;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0051;;;146;25.72;155;;;;;;;;2;3;Dépendance;;0;;;;;;4.8342710;45.7722640;000AO
2023-356769;2023-01-26;1;Vente;113550.00;8;;"PL COLBERT";1780;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0051;;;146;25.72;155;;;;;;;;2;2;Appartement;26.00;1;;;;;;4.8342710;45.7722640;000AO
2023-356837;2023-02-16;1;Vente;510000.00;20;;"RUE PIERRE DUPONT";5480;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0031;;;18;;52;;;;;;;;2;3;Dépendance;;0;;;;;;4.8190150;45.7704190;000AB
2023-356837;2023-02-16;1;Vente;510000.00;20;;"RUE PIERRE DUPONT";5480;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0031;;;88;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8190150;45.7704190;000AB
2023-356837;2023-02-16;1;Vente;510000.00;20;;"RUE PIERRE DUPONT";5480;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0031;;;18;;52;;;;;;;;2;2;Appartement;95.00;4;;;;;;4.8190150;45.7704190;000AB
2023-356925;2023-02-27;1;Vente;394500.00;6;;"RUE CONSTANTINE";1895;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0124;;;11;68.80;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8309700;45.7665570;000AT
2023-356925;2023-02-27;1;Vente;394500.00;6;;"RUE CONSTANTINE";1895;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0124;;;11;68.80;;;;;;;;;1;2;Appartement;64.00;3;;;;;;4.8309700;45.7665570;000AT
2023-356925;2023-02-27;1;Vente;394500.00;6;;"RUE CONSTANTINE";1895;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0124;;;11;68.80;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8309700;45.7665570;000AT
2023-356937;2023-02-23;1;Vente;484950.00;20;;"RUE RENE LEYNAUD";5990;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0304;;;20;;;;;;;;;;1;2;Appartement;82.00;3;;;;;;4.8337750;45.7697090;000AP
2023-357006;2023-02-15;1;Vente;350000.00;21;;"RUE D'ALGERIE";0160;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0045;;;57;47.04;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";62.00;0;;;;;;4.8323810;45.7678680;000AT
2023-357018;2023-02-21;1;Vente;270000.00;3;;"MTE SAINT-SEBASTIEN";6560;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0005;;;12;;3;46.43;;;;;;;2;2;Appartement;51.00;2;;;;;;4.8348650;45.7742440;000AM
2023-357018;2023-02-21;1;Vente;270000.00;3;;"MTE SAINT-SEBASTIEN";6560;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0005;;;12;;3;46.43;;;;;;;2;3;Dépendance;;0;;;;;;4.8348650;45.7742440;000AM
2023-357093;2023-02-14;1;Vente;256000.00;18;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0171;;;93;43.20;;;;;;;;;1;2;Appartement;18.00;1;;;;;;4.8339890;45.7712880;000AO
2023-357093;2023-02-14;1;Vente;256000.00;18;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0171;;;93;43.20;;;;;;;;;1;2;Appartement;22.00;1;;;;;;4.8339890;45.7712880;000AO
2023-357127;2023-02-08;1;Vente;141800.00;1;;"RUE DONNEE";2285;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0021;;;16;24.04;;;;;;;;;1;2;Appartement;19.00;1;;;;;;4.8341390;45.7698140;000AR
2023-357134;2023-02-03;1;Vente;175000.00;9;;"RUE TERRAILLE";6940;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0084;;;5;;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";13.00;0;;;;;;4.8354570;45.7688790;000AR
2023-357134;2023-02-03;1;Vente;175000.00;9;;"RUE TERRAILLE";6940;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0084;;;7;40.09;;;;;;;;;1;2;Appartement;40.00;1;;;;;;4.8354570;45.7688790;000AR
2023-357156;2023-02-20;1;Vente;130000.00;13;;"RUE CHAVANNE";1585;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0117;;;139;23.65;;;;;;;;;1;2;Appartement;23.00;1;;;;;;4.8326720;45.7648520;000AV
2023-357158;2023-02-08;1;Vente;1000.00;1;;"RUE GROBON";3365;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0015;;;35;;;;;;;;;;1;2;Appartement;27.00;1;;;;;;4.8303850;45.7673450;000AT
2023-357158;2023-02-08;1;Vente;1000.00;1;;"RUE GROBON";3365;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0015;;;35;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8303850;45.7673450;000AT
2023-357169;2023-02-16;1;Vente;130720.00;18;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0171;;;77;14.09;;;;;;;;;1;2;Appartement;20.00;1;;;;;;4.8339890;45.7712880;000AO
2023-357237;2023-02-23;1;Vente;1500.00;29;;"RUE DU BON-PASTEUR";0980;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0137;;;28;;;;;;;;;;1;2;Appartement;113.00;4;;;;;;4.8289810;45.7722760;000AE
2023-357237;2023-02-23;1;Vente;1500.00;29;;"RUE DU BON-PASTEUR";0980;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0137;;;28;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8289810;45.7722760;000AE
2023-357237;2023-02-23;1;Vente;1500.00;29;;"RUE DU BON-PASTEUR";0980;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0137;;;28;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8289810;45.7722760;000AE
2023-357251;2023-02-07;1;Vente;182000.00;4;;"RUE NEYRET";5035;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0056;;;66;;67;;;;;;;;2;2;Appartement;51.00;2;;;;;;4.8286480;45.7713180;000AK
2023-357262;2023-03-03;1;Vente;49000.00;15;;"RUE CONSTANTINE";1895;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0054;;;12;;;;;;;;;;1;2;Appartement;10.00;1;;;;;;4.8326740;45.7672910;000AT
2023-357269;2023-02-23;1;Vente;280210.00;22;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0233;;;81;41.16;;;;;;;;;1;2;Appartement;41.00;1;;;;;;4.8216410;45.7686130;000AB
2023-357305;2023-02-24;1;Vente;258150.00;6;;"QUAI ANDRE LASSAGNE";0275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0024;;;31;49.56;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8376360;45.7717370;000AN
2023-357305;2023-02-24;1;Vente;258150.00;6;;"QUAI ANDRE LASSAGNE";0275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0024;;;31;49.56;;;;;;;;;1;2;Appartement;50.00;2;;;;;;4.8376360;45.7717370;000AN
2023-357336;2023-03-03;1;Vente;224000.00;49;;"RUE TABLES CLAUDIENNES";6880;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0175;;;5;;;;;;;;;;1;2;Appartement;43.00;3;;;;;;4.8338230;45.7711720;000AO
2023-357364;2023-02-09;1;Vente;360000.00;29;;"RUE DES CAPUCINS";1245;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0031;;;23;79.28;5;;;;;;;;2;3;Dépendance;;0;;;;;;4.8354880;45.7697820;000AR
2023-357364;2023-02-09;1;Vente;360000.00;29;;"RUE DES CAPUCINS";1245;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0031;;;23;79.28;5;;;;;;;;2;2;Appartement;63.00;2;;;;;;4.8354880;45.7697820;000AR
2023-357469;2023-02-27;1;Vente;458550.00;26;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0099;;;124;76.09;125;;126;;127;;128;;5;2;Appartement;76.00;3;;;;;;4.8353750;45.7714020;000AO
2023-357474;2023-02-10;1;Vente;452450.00;26;;"RUE DE FLESSELLES";2785;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0069;;;12;;2;;;;;;;;2;3;Dépendance;;0;;;;;;4.8262400;45.7700680;000AH
